day,newcastle-coronaV96-00,newcastle-coronaV96-01
67,73.22916666666667,73.22916666666667
68,74.75,74.75
69,76.39583333333333,76.39583333333333
70,77.79166666666667,77.79166666666667
71,79.35416666666667,79.35416666666667
72,80.66666666666667,80.66666666666667
73,81.89583333333333,81.89583333333333
74,83.60416666666667,83.60416666666667
75,84.875,84.875
76,86.22916666666667,86.22916666666667
77,87.39583333333333,87.39583333333333
78,88.85416666666667,88.85416666666667
79,90.75,90.75
80,92.04166666666667,92.04166666666667
81,93.41666666666667,93.41666666666667
82,94.875,94.875
83,96.20833333333333,96.20833333333333
84,97.83333333333333,97.83333333333333
85,99.125,99.125
86,100.66666666666667,100.66666666666667
87,102.14583333333333,102.14583333333333
88,103.5,103.5
89,104.72916666666667,104.72916666666667
90,106.16666666666667,106.16666666666667
91,108.02083333333333,108.02083333333333
92,110.0,112.45833333333333
93,111.60416666666667,114.10416666666667
94,112.77083333333333,115.29166666666667
95,114.35416666666667,116.875
96,116.27083333333333,118.6875
97,117.58333333333333,120.77083333333333
98,119.375,123.72916666666667
99,121.0625,126.20833333333333
100,122.60416666666667,128.64583333333334
101,124.0625,130.4375
102,125.75,131.9375
103,127.41666666666667,133.6875
104,128.85416666666666,135.70833333333334
105,130.45833333333334,138.14583333333334
106,132.22916666666666,140.89583333333334
107,133.83333333333334,143.14583333333334
108,135.29166666666666,145.14583333333334
109,136.91666666666666,146.875
110,138.60416666666666,148.79166666666666
111,139.77083333333334,150.75
112,141.39583333333334,152.85416666666666
113,143.25,155.14583333333334
114,145.16666666666666,157.22916666666666
115,146.75,159.16666666666666
116,148.375,161.02083333333334
117,149.875,162.97916666666666
118,151.3125,164.97916666666666
119,153.16666666666666,167.14583333333334
120,155.14583333333334,169.25
121,156.97916666666666,171.3125
122,158.35416666666666,173.20833333333334
123,159.9375,174.83333333333334
124,161.60416666666666,177.0
125,163.33333333333334,179.10416666666666
126,164.97916666666666,181.10416666666666
127,166.77083333333334,183.27083333333334
128,168.52083333333334,185.27083333333334
129,170.04166666666666,187.0625
130,171.72916666666666,189.16666666666666
131,173.58333333333334,191.14583333333334
132,175.08333333333334,193.08333333333334
133,176.70833333333334,195.35416666666666
134,178.45833333333334,197.66666666666666
135,180.22916666666666,199.25
136,182.125,201.29166666666666
137,183.72916666666666,203.41666666666666
138,185.70833333333334,205.625
139,187.54166666666666,207.5625
140,189.1875,209.625
141,190.91666666666666,211.75
142,192.875,213.79166666666666
143,194.29166666666666,215.70833333333334
144,195.91666666666666,217.64583333333334
145,197.9375,219.5625
146,199.58333333333334,221.70833333333334
147,201.25,223.6875
148,203.04166666666666,225.83333333333334
149,205.39583333333334,227.875
150,207.5,230.0
151,209.1875,231.70833333333334
152,211.0,233.77083333333334
153,212.58333333333334,235.6875
154,214.70833333333334,237.64583333333334
155,216.79166666666666,240.02083333333334
156,219.02083333333334,242.10416666666666
157,220.83333333333334,244.375
158,222.625,246.4375
159,224.89583333333334,248.29166666666666
160,226.75,250.5625
161,229.04166666666666,252.66666666666666
162,231.22916666666666,254.875
163,233.375,257.5208333333333
164,235.33333333333334,259.9583333333333
165,237.58333333333334,262.125
166,239.60416666666666,264.7708333333333
167,241.60416666666666,266.75
168,244.02083333333334,268.7708333333333
169,246.02083333333334,271.7083333333333
170,248.0,274.1666666666667
171,250.625,276.7083333333333
172,252.85416666666666,278.9583333333333
173,255.14583333333334,281.6875
174,257.3333333333333,283.8958333333333
175,259.5833333333333,286.1041666666667
176,262.25,288.2708333333333
177,264.4791666666667,291.3333333333333
178,266.875,294.1875
179,269.0625,296.5833333333333
180,271.4791666666667,298.7708333333333
181,273.6875,301.1875
182,275.7708333333333,303.6041666666667
183,278.1458333333333,306.3541666666667
184,280.875,308.9166666666667
185,283.0,311.3125
186,285.6041666666667,313.8333333333333
187,288.2708333333333,316.2083333333333
188,290.4791666666667,318.6875
189,293.0833333333333,321.125
190,295.375,323.3333333333333
191,297.4166666666667,325.7708333333333
192,299.8333333333333,328.1041666666667
193,302.0,330.4791666666667
194,304.0625,333.2291666666667
195,306.2291666666667,335.8125
196,308.5625,338.3125
197,310.6041666666667,340.9375
198,312.9375,343.0625
199,315.1458333333333,345.6041666666667
200,317.3958333333333,347.875
201,319.5833333333333,350.5
202,321.7291666666667,353.2291666666667
203,323.6875,355.375
204,325.8541666666667,357.9166666666667
205,327.9791666666667,360.2291666666667
206,330.125,362.8541666666667
207,332.6666666666667,365.2083333333333
208,334.4375,367.5625
209,336.6458333333333,369.9791666666667
210,338.9166666666667,372.5416666666667
211,341.0833333333333,375.0833333333333
212,343.2291666666667,377.5208333333333
213,345.4166666666667,380.0208333333333
214,347.8125,382.5208333333333
215,349.5,384.5833333333333
216,351.375,386.8333333333333
217,353.3541666666667,389.6666666666667
218,355.6041666666667,392.25
219,357.7916666666667,394.4375
220,360.25,396.9583333333333
221,362.4583333333333,399.1041666666667
222,364.2083333333333,401.3958333333333
223,366.5833333333333,403.7083333333333
224,368.75,405.875
225,370.7708333333333,408.8541666666667
226,372.75,411.8541666666667
227,374.5625,414.2083333333333
228,376.9375,416.7708333333333
229,378.7708333333333,418.8958333333333
230,380.9166666666667,420.7916666666667
231,382.9583333333333,423.6041666666667
232,385.0416666666667,425.7708333333333
233,386.8958333333333,428.7083333333333
234,388.6875,431.5416666666667
235,391.0,434.0208333333333
236,393.3125,436.7708333333333
237,395.3541666666667,438.75
238,397.2916666666667,441.0833333333333
239,399.1666666666667,444.25
240,401.4583333333333,447.3333333333333
241,403.7083333333333,449.8958333333333
242,405.9791666666667,452.5416666666667
243,407.7291666666667,454.6875
244,410.0,456.8125
245,411.9166666666667,459.7291666666667
246,413.6666666666667,462.8125
247,416.0625,465.5416666666667
248,418.1875,468.1041666666667
249,420.0833333333333,470.625
250,422.5208333333333,473.0416666666667
251,424.4166666666667,475.5833333333333
252,426.4791666666667,477.9583333333333
253,428.6041666666667,480.9166666666667
254,430.7083333333333,483.6875
255,433.0208333333333,486.3333333333333
256,435.4166666666667,489.1666666666667
257,437.6041666666667,491.6666666666667
258,439.7291666666667,494.1666666666667
259,441.6666666666667,496.4791666666667
260,443.7708333333333,498.7291666666667
261,445.75,501.4375
262,448.125,504.2916666666667
263,450.3125,506.8125
264,452.7291666666667,509.6041666666667
265,454.6875,512.1458333333334
266,456.8541666666667,514.2708333333334
267,458.5416666666667,516.8333333333334
268,460.5,519.7916666666666
269,462.5416666666667,522.6875
270,464.8541666666667,525.7291666666666
271,467.0,527.9166666666666
272,468.9375,530.5625
273,470.7708333333333,533.0
274,472.375,535.2083333333334
275,473.9166666666667,538.2083333333334
276,476.1458333333333,540.8958333333334
277,478.125,543.7916666666666
278,479.9166666666667,546.4583333333334
279,481.9583333333333,548.875
280,484.0,551.4375
281,485.8333333333333,553.75
282,488.1458333333333,556.9583333333334
283,489.8333333333333,559.75
284,491.9166666666667,562.5416666666666
285,494.0416666666667,565.1666666666666
286,495.8125,567.4166666666666
287,497.7916666666667,570.2708333333334
288,499.9791666666667,573.125
289,502.5625,576.0
290,504.8125,578.8333333333334
291,506.5416666666667,582.0416666666666
292,508.4791666666667,584.6458333333334
293,510.6041666666667,587.125
294,512.6875,590.0625
295,514.4583333333334,592.4791666666666
296,516.5625,595.5833333333334
297,518.8333333333334,598.6458333333334
298,520.6041666666666,601.3958333333334
299,522.75,604.1875
300,524.875,606.1458333333334
301,526.875,608.8125
302,529.0,611.4791666666666
303,531.0,614.3125
304,533.2916666666666,616.875
305,535.1458333333334,619.6458333333334
306,536.8125,621.8125
307,538.8541666666666,624.5625
308,541.3125,627.25
309,543.4791666666666,629.6666666666666
310,545.4375,632.25
311,547.5625,634.9583333333334
312,549.6041666666666,637.5625
313,551.8333333333334,639.7708333333334
314,553.7916666666666,642.4166666666666
315,555.7083333333334,644.8125
316,557.8125,647.2708333333334
317,559.8958333333334,650.125
318,562.1458333333334,653.0625
319,564.25,655.4791666666666
320,566.3125,658.1458333333334
321,568.5416666666666,660.3541666666666
322,570.6458333333334,662.8125
323,573.0,665.0416666666666
324,574.7708333333334,667.3333333333334
325,576.7083333333334,670.3333333333334
326,578.875,673.2708333333334
327,580.8125,675.8958333333334
328,583.3125,678.5416666666666
329,585.3125,680.5833333333334
330,587.4375,683.5208333333334
331,589.625,686.1041666666666
332,591.4375,688.8958333333334
333,593.5208333333334,691.25
334,595.7916666666666,693.6875
335,597.8125,696.2916666666666
336,599.8958333333334,698.25
337,602.0,700.9166666666666
338,604.0,703.6666666666666
339,606.2708333333334,706.2083333333334
340,607.9166666666666,708.6041666666666
341,610.0208333333334,711.2916666666666
342,612.125,713.3333333333334
343,614.5208333333334,715.8125
344,616.7708333333334,718.0833333333334
345,618.9375,720.6458333333334
346,621.2083333333334,723.25
347,623.2083333333334,725.6875
348,625.125,728.2291666666666
349,627.2083333333334,730.5625
350,629.5833333333334,732.5
351,631.6041666666666,734.8125
352,633.6875,737.2916666666666
353,635.7291666666666,739.5833333333334
354,637.5625,742.1875
355,639.5,744.5
356,641.1875,746.5208333333334
357,643.625,748.5
358,645.6458333333334,750.7291666666666
359,647.9583333333334,753.2291666666666
